Cement,Water,FineAggregate,CoarseAggregate,PET_%,w/c ratio,CS_7d,CS_28d
399.1960084753864,187.58163795505476,385.7946526867907,823.3112224398546,41.0,0.4983678925263414,14.037451468687573,17.621978603536597
392.4276987884486,190.03275147567595,594.0418324404259,848.6864536677652,0.0,0.450942212814979,31.858854964931854,43.36199739916911
402.3043887646202,190.06253620786612,553.9558334516655,842.0816585564661,11.0,0.4724317469676661,22.226793261794285,28.330115726396112
403.08151590743995,190.54236240444774,523.0201848787456,840.2653938613945,21.0,0.4733614380561402,21.561995624780366,23.186700699163246
398.3230799635952,191.81344151635324,407.7676910729223,831.3925283498014,30.0,0.46809748272382445,16.320138071647875,18.776301971952325
396.4700078982295,195.34303365954767,371.17195224042945,828.9542511110118,39.0,0.4959576644321034,10.374736411366834,15.110715259264857
400.95918977947383,191.54377334559962,562.7742833095847,824.9233032313698,10.0,0.41271997626874496,21.544476134835918,31.344902415219362
403.03421295821937,195.10685927986268,526.5632524473895,855.3826092658778,20.0,0.47850165438370573,22.441856475369256,27.15665606941656
405.7380677251059,190.15406895748012,434.5253882434617,838.5041249622157,29.0,0.42793677139347164,11.533997311395536,22.386905218491698
405.62340847573836,195.25132195928703,365.81808413843925,836.4539563939326,40.0,0.4636669682167207,15.147471278059305,17.33501114596838
400.36816043890406,188.5016900081704,619.4973507488594,841.488876832507,0.0,0.40478308203941055,26.30237463238429,42.8090512210518
403.18071068407363,195.02130558127587,533.2147013581123,822.4228346814219,9.0,0.438759523148277,20.840177134018013,31.7194146496347
409.4149991534134,196.42315389673192,533.353707070707,835.1936544102756,20.0,0.4098395649713397,21.115958729017876,27.058875483819723
395.3009285665001,187.20944961030912,410.2868666990571,859.7144013938013,31.0,0.4782484924563938,16.45289161305002,20.085934436328372
403.3470079609286,187.10427699397403,356.2165393874088,831.4285319967967,39.0,0.46439042535411307,10.463028437158249,14.888516110408904
409.3697755518877,194.98714191654574,540.7128814680386,860.198813174354,10.0,0.448601550297754,21.76791347977714,33.17723588124048
402.32999453790165,188.56638436973807,503.7494250351988,825.4323184871923,20.0,0.4224615611843852,20.277959153211732,24.55187872329621
398.78809979388905,193.12939582494525,444.7230335097883,830.6277084733002,29.0,0.46759822755863556,10.61160560935608,21.25488713183827
409.8483080097894,193.71454934894643,358.6768990937978,856.1707463999135,39.0,0.4544016579182752,15.213041602167744,17.921156558038355
409.56794557601194,194.48191905979,612.3125290204428,828.223783927012,1.0,0.4320059832520984,30.447473798954082,38.91774339414452
400.7911244099101,194.27947176730743,533.3177485858586,848.411920644635,11.0,0.4965129742126997,20.95125534627275,26.86230519813225
396.8476727206709,191.1341644929526,532.3274004430615,850.7369514430644,21.0,0.42975484513188206,20.726069994779092,26.670870452537464
407.46645831721617,193.3629135397925,437.4448614817263,827.4028653981829,30.0,0.4558042325148967,18.48489771469267,19.226599841629426
407.6290155935004,189.77902097248867,353.75815469071097,856.1926594376775,40.0,0.4204035634628899,10.514576694548756,17.154007708385272
402.3197090052036,188.88024734615416,543.2153827474295,852.3516713794158,10.0,0.4848047791130772,21.445295344813246,35.23835254144526
390.22063228524934,194.49545484468888,532.3470556044402,848.1351529142057,21.0,0.4841970371496709,20.686467903171632,24.90020596274549
392.4942811382278,190.85375883047362,432.73460719647136,852.215991045891,30.0,0.45930443341867844,10.38960058292971,23.13844887039702
403.91236292993614,187.0321826360428,370.78357349839365,835.2197204176543,39.0,0.4387673594750394,14.52069294332158,20.400700338436465
400.2021942499765,194.23404765612287,594.1654943168115,830.0175502185477,0.0,0.4486597662243753,29.555942524982363,41.633508455468245
390.45865622536087,190.22108004229185,554.4596260419662,826.9599894459698,9.0,0.4745925208813675,23.02427059987381,27.20404736229062
406.5026133533223,192.20296576918653,516.938503845767,825.8950702930072,19.0,0.4434019366173875,18.776552958248995,24.263945436935625
401.96450588127476,194.3566311423919,446.933900455718,858.3245332537423,29.0,0.4173480074265957,17.878685360356396,18.32593829692729
393.5650493380928,193.85911271049864,385.64505727285217,850.8887835096815,41.0,0.45718722712271864,10.582560270593374,15.35571315777207
397.24470883304576,190.34511288741933,530.0478683412825,821.9676705556542,10.0,0.4586479092188707,20.873845240120623,35.87890862636252
405.65163879702675,187.5613610341621,536.1091207950285,830.0216531970293,19.0,0.4841933566791809,19.503554101076205,26.396558396163048
399.16373773475783,191.82968872085354,412.33919889663775,824.224060550285,31.0,0.4903913330260375,11.489544767825834,24.869803528755785
390.1405840762724,187.57280251077623,355.0089480907396,826.2539763257963,39.0,0.4751375086029046,15.27490117286327,20.713309101632806
391.37916032712843,187.57054721151255,601.287482987728,831.4682273494362,1.0,0.4275612338678946,30.644185788678897,44.67465076669387
397.42414187779997,191.2888687886104,562.7915774514408,831.7255608038205,9.0,0.4487571193673384,19.041177120769788,26.35388490315813
408.1287490668882,188.39245371117596,523.2968272910086,837.4438241040283,21.0,0.4086424610762547,19.38292139370219,26.89478648164778
400.9664116745285,188.27988208533586,442.2854245712824,836.7379138625437,30.0,0.44187933190741613,16.56534911254794,19.186651299549318
409.62594180994495,189.56530062444247,372.16698405896295,828.9239053103896,39.0,0.4463932486688336,11.381771085633599,16.74575239989902
396.9901274417364,188.14095784887934,535.0498731493974,830.0126771980495,10.0,0.40888402450875644,20.817956487997403,33.3380573307467
409.61033644002214,189.2740949586138,518.1591150530619,842.7018321358169,21.0,0.4707835097229769,20.99120606058009,22.80782877112746
399.16601283057315,191.84696287130046,413.630981606531,858.8279258800113,29.0,0.46690223373291084,10.53991577156529,23.134415700863034
403.01946934301907,192.45431869406906,348.49092423527543,841.5001059508132,41.0,0.44592398775969583,13.482895382715745,20.06671204486179
394.0272756427195,189.58620834888038,596.5882541372919,834.2086025948599,0.0,0.4754107680316164,26.18601315298298,37.750230867587725
403.19258732789484,188.6161981128587,539.2197337862242,858.8655181679843,10.0,0.4750729506999347,21.243519102887088,29.18331863898502
391.88303820251394,190.43663192609102,513.2972359474604,836.6291346245446,21.0,0.41054736999566305,21.101544188531815,27.35561024548516
397.6084001501512,194.75611850925327,445.57906615603247,829.1506583651076,30.0,0.40940361044342666,16.90121499001334,19.284443553407584
395.52883381166794,190.12349101885513,371.70698630689697,828.8336325034768,40.0,0.453302886724614,9.688546031497523,17.032157309357338
405.8652270087651,190.16761677067527,563.2871702799501,857.2457301906306,10.0,0.4168854206677686,20.108317233123607,33.68832825487047
390.6676720357276,190.6369312475614,531.3054093880334,853.8151002979589,19.0,0.44403234183683493,21.289870380340517,22.81648421507715
407.6483273681468,195.03603535441536,427.20827094306554,859.6850646103668,31.0,0.4485358983159887,9.81804960011439,24.610623931209012
396.4602239677243,196.97078157081663,385.19129831418087,847.2453607208232,41.0,0.4686860997675029,13.604556300894602,17.193466347952683
406.4591689244297,189.09752947683683,605.1610850487639,859.9382955990469,0.0,0.4296489781283315,31.403933565813606,37.6237073138027
405.19164820229264,196.88065566652773,565.051840430986,847.066716748257,9.0,0.4357798265325442,20.975692278451262,30.775967682077372
396.70416094741745,188.73761593135742,530.4805608132312,854.0391285083233,20.0,0.47190774473538555,20.133125834352892,27.783549753788254
404.79342601453527,188.91260417914586,431.551096752628,838.4202181759264,30.0,0.47380691233385175,18.46556166589319,19.600828513259867
395.0794974914405,187.31115599917356,375.57178940659094,825.253749050231,41.0,0.46863271966860975,9.504853588177806,15.324261351062797
407.11474517811575,189.27179557023516,562.4816450097176,832.1710435381764,11.0,0.4340380092666675,21.55140824123339,31.160221372973123
397.2075563986069,187.6850540662698,532.5262116503555,837.332253710378,20.0,0.4903607844346795,19.697760218235562,26.420217439032278
391.18187780156507,195.98847388180246,433.0307419023499,855.969068965534,31.0,0.456044063098044,9.793741632609434,23.300631611328267
399.2071654240385,195.6456360952267,367.8659288075115,836.2160219588164,40.0,0.4802354329159264,14.748005526912127,17.150328337636036
398.42888083158493,187.27175016090845,628.6497364282719,826.0981583769147,0.0,0.4292218230461898,31.360823856888132,42.87232913334976
406.09813553682875,187.18006555600454,567.512414282961,850.0668396828129,11.0,0.46282381104632814,21.137238724398532,29.660274675734538
398.9968441594512,189.18443182883308,506.809889060467,823.7336374212904,19.0,0.4241893828258839,18.464757316446775,25.539467342487562
396.02530521520004,192.9835748429776,418.8895123083447,832.9967644602793,30.0,0.45988082963834914,15.884429623947101,19.72371432887095
407.5452352565236,190.30408003875775,359.6162337339826,860.561134334007,41.0,0.40789691621908286,9.85818115341184,17.355627597579225
390.69340533452964,192.82806835083488,568.8175006476524,855.2278437535016,11.0,0.4658825070140071,19.085265915355055,31.191248791501298
399.7674925796588,194.37565749092826,523.0095903008064,822.3058271018267,21.0,0.48292867993167554,22.387310182974797,25.24728276849655
400.3489270351008,191.3042741032099,419.6778635116448,838.3838384343485,31.0,0.41375237748170157,10.281892546353633,21.97132422088325
393.4116382311418,196.48108320171443,363.8098444913915,852.5520905562144,41.0,0.42374334683748066,14.846621509090633,17.477637351460487
397.69022655289626,191.87667068621263,616.0889703818189,859.0212421034481,0.0,0.4472897132810905,31.78433845331012,38.91470499794401
398.1394381926853,195.91480015623506,529.1168413048545,822.5906385995428,10.0,0.4045648745502384,19.488101209723936,27.590879441802585
409.430653818021,190.3134700710305,521.2816423244833,828.8439085095357,21.0,0.4447468141322458,20.35478821640472,26.167058648133153
400.74014976702716,195.54135997650505,408.97987413974664,854.3326828589205,29.0,0.43388606493387516,18.45299816493775,18.604274423878596
400.2533545191283,189.93488823208122,383.27014877731267,836.8806016494876,39.0,0.42845623017628975,11.061869870996356,16.493583044973324
407.5972535472232,192.74779554264416,530.1867289225896,848.0168083018835,10.0,0.49928168389990707,18.600060305510294,31.551425920632983
397.89152151195293,191.2182817853883,518.4408430106218,857.3044401022622,19.0,0.42581732541911693,21.53671788383729,23.87811019741616
404.3685845963747,196.5403312758504,435.85573804425155,855.5152201164965,30.0,0.4051135381442101,10.105157735988826,21.475361338638006
402.07590905898775,193.86589913492605,350.5795055226362,836.3535553217991,41.0,0.4662664513059356,13.602347554120989,19.345636485593957
400.99167313444286,196.0032126807427,606.1695891857684,833.843243883482,0.0,0.4941725711618925,29.957047060406012,42.25794684644813
397.2383998167573,192.93660791208538,529.4052473611098,846.4438418563817,10.0,0.41157376066787055,19.548150574188934,26.984596828145296
402.7575418532727,194.40981250274578,523.1996609170567,854.1607093018197,20.0,0.4142137123793458,18.46190345111086,25.299256097056062
395.9008141530831,191.86000493797604,430.087995469382,822.7495628923579,29.0,0.4808022629906553,16.411858750240672,18.21751735426939
406.33446405117087,187.67384554785522,361.4957034267464,855.0736494749578,41.0,0.4077614644731441,10.488471486547084,17.575791898342175
401.8057108590632,189.26279108214231,544.3695848054953,839.0049344472773,11.0,0.47593510257526134,18.46907644844479,35.61482063418008
390.2461940603215,190.70052334674256,503.0968123989063,836.7189690138116,21.0,0.4511681386581512,19.41834518033164,25.61549625925596
390.89556901009337,194.61906820132415,444.86577735974186,834.5907530860447,30.0,0.46458223862864845,10.910780522273875,22.799245624597884
391.434237776953,191.09628894895232,358.44869980253577,848.0848255894003,39.0,0.4531085344885243,15.822184597487734,19.284520885307973
401.1937688967588,188.05259185197013,596.6943893255451,859.8810102598636,0.0,0.40275367198694656,29.01161786340897,44.58638204208045
397.684134259716,187.38996012574913,530.2382316367738,836.5194703978748,10.0,0.4395434267992914,20.215466296494732,26.841429248872615
399.75702394384814,188.3004778251114,535.4192094552931,835.8158794510123,19.0,0.4474006428483156,20.231370602274257,28.243569981524914
400.907622424366,187.88201703789872,431.2750936630772,827.0633717147952,29.0,0.43855119047369223,16.84454712280568,18.491883103750943
393.08290086356976,192.5371148535801,367.66819249640014,851.4760725041948,41.0,0.48385492149028286,10.100866146004597,17.46129948410466
404.18027448574065,188.77170925271867,549.2978546447897,848.0954928607487,9.0,0.49664173858664074,20.311758646220174,32.030806673913595
401.60935201987394,188.39196701345696,519.7617499680881,846.0493728568425,21.0,0.4207309003187558,21.985300227212882,26.057728901298393
396.00978771200863,190.2582311756445,438.70085567851675,839.4578204754926,31.0,0.43951377432643185,9.64181204786027,23.434821836562953
400.86049167915326,189.2774973610321,384.56115388662056,857.3781844374897,41.0,0.43534607405467823,14.686977549574141,17.226178014248283
404.91720077254024,192.49322479403173,592.309642074767,848.2302357184194,0.0,0.4877090581018189,31.55366797581201,37.93417511034574
399.2535121013079,196.80987378162686,548.3362974389258,855.5419009005818,11.0,0.430244747828938,20.96395634561994,29.009637383861964
401.25423398044677,191.41223713655327,526.2302121255623,857.7493884242551,21.0,0.4577279029233131,21.95594167989567,28.171000226018826
398.15168417147635,195.27518922106304,437.5811117861887,843.941158058223,29.0,0.4476483383778293,19.126507864745253,16.724141714605185
390.06335697161404,193.40198311559624,357.9373964944751,830.6152955479794,41.0,0.48834647629860606,10.292503635168398,16.424197698955876
402.5318502218642,196.26382606730087,529.7646437771906,840.0737387327126,9.0,0.403054945709338,21.57414612720318,33.219910602989394
402.6508821993166,193.44470277121033,534.7919121993891,834.3362928863644,21.0,0.42107049638672034,22.713898655236555,22.44512143329485
409.9564171136396,193.76821298857396,440.13877197796467,832.7847758538477,31.0,0.40441619361778314,10.283945827660881,24.175988817495426
391.38059081775697,187.05665814529567,383.4836411383518,853.8770654375971,39.0,0.47661159327955865,15.834619304325443,19.411241217645394
391.77209427939357,191.8762780966721,593.1059733868642,837.3017212412973,0.0,0.40244984482676527,27.85637202773812,41.20090354402172
402.64179659012484,192.7704066446191,556.9102510429371,821.2435499295935,11.0,0.4522576599336745,20.158175847406273,26.43595534679512
400.0124853614084,194.9451554449075,530.283459090668,823.009040458559,20.0,0.4710110056421707,21.142768290790382,24.21511810179394
407.26801533714,191.01306024219713,418.70060364282966,827.0931835785814,31.0,0.4906111002132497,16.77880504034263,18.25357086590903
394.52057995632,193.40476042175845,385.1592446069924,845.1397238417352,39.0,0.44161214280710925,10.939991771695578,15.366748870618824
404.3958290670937,195.66933468351883,547.1578739243342,853.8572796657037,10.0,0.4071775806226513,20.813390760433183,31.33468454352502
404.2790526501318,195.22534794384197,534.1583403021008,843.1000386963156,21.0,0.411995369302389,22.54468701670312,25.988421313219337
398.02891261826386,188.58624144526377,442.27968678886543,853.9511236040466,31.0,0.4054332034822904,11.148122477284048,22.690833805679862
390.0026938600897,192.1112913923723,347.8740763411041,832.046782312836,40.0,0.4895726725926173,15.056635425762241,18.854610527861865
396.80741492611526,196.40448505736174,593.3086184609741,858.2354948824324,0.0,0.4360233918800428,27.64919948788471,43.59652912163013
396.26695835170284,194.88932471776008,564.6748857924294,838.3526967830612,9.0,0.43773136614063235,22.83254884667046,29.89160899320048
392.3204536269634,187.42291749222682,524.5851620398905,858.206838617537,19.0,0.47038570916343314,18.431854499409067,23.9881388761606
404.26092101268637,193.66385413578206,445.64190020514707,851.4415116100313,29.0,0.4676108231414411,18.94505842266397,17.492574739891875
399.50813215700146,193.34339739711203,385.97864992862526,825.1923225999029,40.0,0.4956799815484286,10.40083438307722,16.169486107872594
399.1539921031859,189.08882724005164,543.7482868345918,835.7925302394871,11.0,0.47675676285179186,19.744681798525978,35.16896469208293
407.0069600223979,189.11994054698658,528.2941392868051,839.8912721665192,20.0,0.4215740679176454,21.5500585396904,25.42639006457405
395.90602955143663,188.3660090365117,433.06559041909105,850.5438983252932,30.0,0.4644832604022314,10.397258047766833,24.55420442026113
393.98430549788105,195.90215002636174,357.4963838586232,835.7114395102461,39.0,0.4823309429820718,15.645329422071452,19.14628654298024
391.99733642272355,193.88044443836014,599.6755553421658,857.4427481106953,0.0,0.4019327630917601,26.802839240606957,40.095324227336064
399.8572916889489,191.0428974725487,550.2375071364837,844.8052669962273,9.0,0.4464095159453504,22.946696811727872,28.98993045002827
403.55084534917904,190.11863857916885,532.9596551261105,851.9168592750447,20.0,0.48571295598562825,20.768354310105366,23.522618617256086
397.6516064714127,190.6773365080511,414.2695676283785,838.4203050188876,29.0,0.43418037054921826,18.231812421102095,17.32493009803306
402.8371991771071,192.70649623880934,368.7237004935147,847.5202938456711,39.0,0.4974194443816357,11.12188652012651,14.828344294108046
407.9712120934968,194.83198413298626,560.2150449428392,839.3198303601429,10.0,0.4152327785662679,21.68421213358514,34.42857493332162
408.74756876328644,193.03291805714943,520.9360352597965,823.3886595588356,20.0,0.45822087597682315,22.85024941511168,23.591532395800005
400.61474710573674,193.50957335118073,432.78364698969375,843.4517417179361,30.0,0.43656807482613713,10.03670981324637,22.117373826272413
392.8160589778535,193.22413641565996,377.2528742298922,844.1319359768145,41.0,0.4981653323852448,14.89075946587099,20.522773979019203
393.27762047560964,193.42818914800174,622.3944074944235,858.8958099834579,0.0,0.429050450567142,28.8060520022434,43.98355168115148
404.15442700535056,187.62203226164704,534.8921217711588,821.3136636308767,9.0,0.44476734254104183,19.46395437378956,31.52502748322391
400.5931944789124,189.4189329411289,522.0241428461883,848.1848133094043,19.0,0.46209085902177083,22.214077894464904,27.04079133080451
400.9371928195025,188.80307935422778,425.3439177405536,843.4349785345047,30.0,0.4445541638741891,16.387965419619587,16.6893230771237
406.8729932810365,196.81192529164116,377.7257149598696,855.1513968681867,40.0,0.4108893313981039,10.684000385246978,16.384217609636618
398.1334813999717,196.53020021178898,549.9015886692821,829.7646991787975,9.0,0.4436995885665621,20.455740716481202,30.218922961874515
402.4468652923449,196.81177836762294,509.6043059913491,852.7038046515353,21.0,0.4355041056451958,21.63537103638116,24.36833510117103
409.05793591995655,196.67052681426034,422.71175103237374,855.1688762536347,30.0,0.4718331175372004,10.083350830799732,24.212297514515264
403.3320095809324,188.62699743808565,368.60341249811023,851.8650764391443,40.0,0.4603064306170517,15.803477994954378,20.059661576980975
397.5397108385256,192.5199030212072,622.1901248795878,822.8422693675983,0.0,0.4321669989659549,30.9972519513302,42.66750936892277
391.90798554626423,191.28702020986432,530.1667905458106,840.2356058641203,9.0,0.4000442781437208,22.68580900589613,26.880389374329926
409.8017275213496,196.54846993038467,521.7870075836513,841.5088099125052,21.0,0.4371724066402343,20.019938898051034,27.006921963003695
408.3685286429082,196.50928594502548,430.08490344153284,835.2848463720201,30.0,0.4992442289374779,17.0044046423061,18.610849720055352
398.3120779181467,195.47271667721859,382.08945613848954,856.0942244882104,41.0,0.45059579077349315,9.819373788563059,14.878612419781538
390.72037636582854,188.7522177210583,563.67081418024,832.299149759081,9.0,0.4431380648774075,20.96014614612939,33.45844923455437
398.55003662656225,190.26338430931986,535.5863862283516,826.7525740125925,21.0,0.48940943025332506,22.66815200773199,26.84415485642767
398.3889598791463,194.80365503006882,426.05342933204395,840.9015940858441,29.0,0.45911303032585166,9.95335264682811,22.756669732606483
407.1006040323987,189.07075809210855,348.84633140693734,823.7603037045127,41.0,0.4879496570728127,14.691527095710327,17.442821360842103
406.53493536052497,187.47641257436507,619.0699689667279,851.9562488708266,0.0,0.4824787856277787,29.070761916344008,40.50047621070602
390.9080656293738,189.90029193648905,566.240398835412,836.67295853134,9.0,0.4765546750515861,18.90004886597254,28.398084225313717
400.45020362171175,187.5463442000097,540.9231265188934,830.0450132499868,20.0,0.40100906066890246,20.204176043680796,27.667254716661386
391.0380188717462,188.91118709496,419.4033815337102,850.2689894625685,31.0,0.4415943904581855,18.301559908619147,18.74212655075752
407.9208159931444,195.18026749138693,356.11254424356804,831.857543105368,39.0,0.43709410081577654,11.236035609238233,17.395341357559357
409.6971680552495,194.5424825968208,544.7278080411169,844.6255133597855,9.0,0.4380689681160866,19.736510377606002,34.7173066613614
390.4134273778381,189.6901964679831,522.7038520526208,831.7538696981137,20.0,0.44818674792746166,20.234438080725575,27.126160544561408
402.64318998372914,188.29941372267942,429.40366789773583,852.2292741280361,31.0,0.4508890555591056,10.342352355937809,25.589076102703157
406.5501263974644,193.97209381909636,374.5730654293999,839.4686457525247,39.0,0.4122030494321849,13.699621011653855,20.31039024963214
396.8920816889512,187.30857904308073,592.0758119807365,826.6868178681558,0.0,0.43356104542698426,31.753533614783457,43.70934374578308
404.0233972318052,194.2705676161539,551.4829117761028,858.8836266843408,9.0,0.43119840203264187,20.926501764988515,28.91854122052434
397.74474542356194,196.06572210672164,502.64247459924024,852.2868505236498,21.0,0.40114179834540736,21.293539498242076,28.117121543991935
398.7532265629641,189.34973404995952,435.1948404017353,853.6851256806234,29.0,0.4534290551893676,17.5417562936232,18.081757921037006
396.1766884801468,191.82264361252192,350.73969435073604,859.4605335593234,40.0,0.45527070757185456,10.184831658539125,15.18276186368227
407.3059151781782,188.57273208179714,541.3915143683639,832.6018212784975,10.0,0.4672702994208898,21.27147249112055,31.391091875220834
402.49748199213997,192.71745983143748,535.3132150715309,857.2434824192504,20.0,0.4247510073140412,19.406636236755105,23.331460085348922
390.3959131669451,190.90682110985938,414.6571072199817,837.4662184182681,30.0,0.4334049965668769,11.114252783453754,23.100323986052928
391.36706400619914,194.83759842484108,357.43033298370824,838.3106751839705,41.0,0.46775409455035344,13.542593057256987,17.8617037465826
397.6288208282662,196.82049537015962,621.3944729183552,850.3394698596842,1.0,0.4198992138959437,28.506663076336814,42.84766875464468
392.0274579510632,189.77852776089713,540.0527643386341,838.2807571037803,9.0,0.4011480659749378,20.79048941119421,31.635754050105884
392.0624272481615,192.47784694383319,541.1583002816442,843.2198169642344,20.0,0.47045544280274454,20.143805582169975,24.91113422327697
397.9522475710574,189.64276263158638,415.213317548272,840.3215879023556,30.0,0.428746166489725,17.945511100891455,20.058594932675202
402.0727440111875,187.76979467064967,349.0233445541627,859.0569288338227,41.0,0.44303747496907936,10.807258753523326,16.252396809848552
391.841905064658,192.53379016126706,554.6652763530942,849.1516924396203,10.0,0.42508930456911026,20.78692157281903,34.40541018015851
402.20014834158974,190.12907394213647,512.8438501505626,844.9067313081081,19.0,0.41740816753114296,19.216228864407388,24.636543860664496
402.24516301523687,189.13085008684808,444.5622838386875,821.2672851689555,30.0,0.4625204769530442,10.351430397425275,21.432802928182443
402.5497314356856,190.8561351286565,383.45068557652877,842.6796029955906,41.0,0.49575810150838173,14.510942610856894,20.269886898898164
393.770812114985,193.7246049802503,629.0802781775577,825.0757240349175,0.0,0.47428249749063167,27.977550757503938,43.98286532779645
391.686026292227,195.07189318791188,563.4527850326036,853.6900924546728,11.0,0.4723447817850001,18.938027478637558,29.39668624326361
402.26583369774755,193.37688246895937,511.6808831992351,849.562108935125,21.0,0.4199270336466801,22.00460743091014,26.92703699473455
390.2749110802269,189.483762603698,415.5762593197266,831.8322531214789,30.0,0.4062526295742846,17.257112997756934,19.193666385515655
402.13463449434875,193.7287166859808,349.24596714144957,859.0596284070715,40.0,0.4884964308180588,10.15723121845578,16.368696252282152
395.6660952484986,194.86769503357127,544.8979262759636,841.544441861773,11.0,0.47379173933540253,20.166139281054186,30.18837521735628
397.42225876860255,196.20766608463356,525.3779563902971,842.5332777302285,19.0,0.48651933473978115,22.53830040362798,26.681203052577775
390.7001582961361,194.87373345005105,423.45357865996573,855.948916807289,31.0,0.47054608302834866,10.466225232785888,23.279389374777452
402.9864464915376,196.36280621468927,348.5602538643448,853.9897294938803,40.0,0.4785097714095708,15.1027800750353,17.845370769372366
401.8046531830179,191.07632857979655,608.7810216817545,822.1324509761067,1.0,0.42810380813810284,30.21431620554964,36.81377858211262
398.17554522458266,196.24026870425732,533.475224661965,841.6569755287444,9.0,0.4185646704901243,21.689721416953667,31.084644974008103
406.28251371182324,193.85134309874485,506.4172745364441,832.567497851838,21.0,0.4515005659709723,20.605486210487623,24.964393912379506
397.0757831747287,195.2855559790608,438.5717139327874,833.3118332672299,31.0,0.49528150170025065,16.79706404626454,17.806030712172927
400.1126830684392,196.41120812533674,381.05277732569243,825.1027185033436,39.0,0.4077640775988781,11.084052254606155,15.894661665987098
400.4319879202272,194.94485633648492,564.3750618809188,834.7912568029059,11.0,0.44145160648167925,18.125216150551704,31.691590609578004
399.18378467465124,191.1109360888044,530.8771691006272,836.3921446888442,21.0,0.44296085921323636,21.81148603169837,26.6968766021571
400.63778158015026,194.89432194195192,418.87146728079404,842.6547844062908,30.0,0.4019128966437287,9.910049127874128,25.39092956977062
394.83073683403364,190.54271327217216,350.2138193792533,829.8944521899268,39.0,0.4211894330440109,14.2501893893982,17.715670344823238
394.8745896504868,189.67600798861707,603.4269533215623,850.9756181120464,1.0,0.4556878443172096,28.491832500021175,40.220185760789974
400.8181000767616,193.96429807036108,557.0858438472732,827.867756308218,10.0,0.43275521651801324,21.196078071417013,29.315564620964793
390.44282950945257,196.45114188756008,529.8650908486956,840.8281500092756,19.0,0.43372065755657524,18.998509320020247,26.687258545705255
394.12504227672304,190.91859373188026,442.82699110475113,829.1726553359588,29.0,0.4951442028725681,18.36218277322554,18.748382656930662
407.14617804721684,193.7324643935453,362.3247622730369,856.4247905696709,41.0,0.46886316293078756,9.886806557727247,14.783710429886398
404.46887324709826,192.35656599347578,562.4447081282899,853.8555345160278,9.0,0.44850946599795405,19.41185163768085,34.96661660272377
399.0258822605851,188.83442196403433,536.1989607824589,856.3023950708939,21.0,0.40133676832593956,20.43433470207551,25.625620131626803
390.3101666125318,189.80881965186245,415.3182543715756,822.6794171563836,30.0,0.43894049389788753,10.708700288104303,25.754589974759078
391.33129455828447,193.48318007452096,348.9642169029947,836.01875713866,39.0,0.49892177539577504,14.014846467328475,20.659904387013537
390.85675110238225,191.46386890263196,592.8001404853226,850.1693897165458,1.0,0.4706634263467596,28.252488398214627,39.73497258169606
390.9063855792179,190.4994493952964,566.1715360904824,836.169061487218,10.0,0.46616842883998566,20.93275534635494,26.022690635460364
406.08989284863645,194.72809573290337,523.9367665197425,823.6585330310509,19.0,0.4583713587731364,21.61378022653037,26.99397954091462
406.06004143915675,192.18008066404624,412.6129807277406,847.8462989351875,29.0,0.43866201726338344,17.965444135356794,17.778659035906358
397.81510304659275,188.58678873689684,356.3292407866464,845.2164703003035,39.0,0.4654132737027874,11.209386081795222,16.64832854129014
402.64782648656774,188.564767160036,547.9568488046441,849.655884478324,10.0,0.43862119928170307,20.435435819598496,30.960943324177236
401.99542629941,195.61513707226894,536.745585592937,849.9737762531815,21.0,0.4187920380815323,19.049356087963197,25.866465290496595
397.65597528872775,195.2183094658536,433.3804307456308,852.8496580216547,30.0,0.46923589224610585,10.118867655489458,25.618012538210877
402.7274856306675,190.2451180017534,356.7804744916909,828.6370634028657,40.0,0.4278457546373573,15.26824828120536,20.20902103445347
391.26280585854784,194.76790483407228,622.8659173184708,839.4609171035443,1.0,0.41877224056922524,26.594279152722272,42.42342244045706
397.366944275887,191.32346226403348,530.2459637117356,831.383057971002,10.0,0.4415240972334041,22.63154926167627,30.75331212749466
402.60079756959965,195.58120394251102,533.35089556069,838.1593972736356,20.0,0.4888118188934036,19.74508921033627,27.760939003849003
409.9231534699756,195.2541566412395,440.79485391020916,830.9603494443636,30.0,0.4706837855780541,19.02607728459175,19.53815974676563
408.06187455753076,196.33571083457647,378.05391967495234,847.97035368026,41.0,0.4997628297402157,9.862312689334287,14.883270010446097
398.22383035989174,188.30080669828948,529.8970355664823,835.4170730856595,11.0,0.44060118017061106,18.1270133784422,30.266108604579358
396.2439273643521,187.15742912995677,502.6859912766079,857.6641320656964,19.0,0.47623026245009603,18.891060025454063,26.568181507340988
402.3905240007261,192.6339535071264,431.98456192458127,855.5773298747346,30.0,0.43905936075817825,9.705253373743611,24.201497749419506
404.6600723925671,193.7612539758829,351.5374197331758,844.1536067214237,41.0,0.48684107879413824,14.451976124108667,18.492160642131214
402.3705411743637,193.33072653499514,608.7714090930316,838.7223744932169,0.0,0.46495089297074477,30.74438388989064,42.55521731607499
401.8631643807894,187.533479969889,547.1905737021065,847.9914520866964,11.0,0.4863641421296616,19.362265793644685,31.335072484781247
402.6328703016578,187.54390748522312,527.7702689460325,859.9699061657902,20.0,0.42752882134518605,19.05319727906566,26.398733279889296
